,YEAR_DATE,CARRIER,ORIGIN,ORIGINSTATE,DEST,DEST_STATE_ABR,DEPDELAY,TAXI_OUT,TAXI_IN,ARRDELAY,AIR_TIME,DISTANCE
604649,2005,XE,DAL,TX,IAH,TX,-1.0,11.0,9.0,1.0,42.0,217.0
33132,2007,US,LIH,HI,PHX,AZ,8.0,10.0,8.0,19.0,351.0,2979.0
1968157,2003,AA,HOU,TX,LGA,NY,-3.0,11.0,7.0,-19.0,175.0,1428.0
2329639,2002,AA,DTW,MI,STL,MO,138.0,12.0,5.0,126.0,75.0,440.0
657454,2006,WN,SAN,CA,OAK,CA,-3.0,32.0,5.0,7.0,58.0,446.0
4486513,2002,US,CLT,NC,TPA,FL,0.0,17.0,4.0,22.0,97.0,508.0
3049058,2016,DL,LAX,CA,SLC,UT,14.0,12.0,2.0,2.0,85.0,590.0
2781427,1995,AS,PDX,OR,SAN,CA,0.0,11.0,4.0,-2.0,115.0,933.0
2312148,2012,DL,CHS,SC,ATL,GA,70.0,15.0,21.0,73.0,52.0,259.0
665959,2016,WN,PHX,AZ,ONT,CA,-7.0,12.0,4.0,-11.0,50.0,325.0
1887587,2014,WN,ABQ,NM,PHX,AZ,3.0,21.0,5.0,12.0,58.0,328.0
1608788,1996,CO,MIA,FL,EWR,NJ,3.0,15.0,7.0,-10.0,145.0,1086.0
2099246,1998,NW,DTW,MI,LAN,MI,20.0,17.0,4.0,18.0,20.0,74.0
2167521,2013,WN,LAS,NV,BOI,ID,21.0,13.0,3.0,16.0,89.0,519.0
213807,1998,DL,IAD,VA,ATL,GA,-1.0,16.0,8.0,-6.0,85.0,533.0
1179957,2003,WN,ONT,CA,LAS,NV,0.0,5.0,3.0,-4.0,43.0,197.0
2441762,1996,NW,MEM,TN,TPA,FL,24.0,23.0,3.0,32.0,86.0,656.0
4093032,1996,US,EWR,NJ,CLT,NC,-2.0,8.0,4.0,-21.0,73.0,529.0
216719,2004,DL,BDL,CT,FLL,FL,12.0,19.0,4.0,22.0,164.0,1173.0
104273,2003,UA,SAN,CA,SFO,CA,-6.0,10.0,4.0,-10.0,63.0,447.0
2396890,2006,US,PHX,AZ,TPA,FL,4.0,13.0,7.0,-13.0,206.0,1788.0
3115448,2013,WN,SFO,CA,SAN,CA,-2.0,12.0,3.0,-15.0,67.0,447.0
434036,2002,NW,DSM,IA,MSP,MN,-6.0,12.0,7.0,-10.0,40.0,232.0
2530690,1999,CO,CLE,OH,LAS,NV,-3.0,20.0,5.0,23.0,281.0,1825.0
1089885,2000,DL,DFW,TX,SAN,CA,-1.0,19.0,4.0,-3.0,167.0,1171.0
829045,2008,DL,BOS,MA,LGA,NY,96.0,20.0,4.0,88.0,45.0,185.0
4690538,2002,DL,ATL,GA,SAV,GA,0.0,13.0,5.0,-7.0,34.0,215.0
3441138,2007,WN,BUR,CA,LAS,NV,14.0,14.0,4.0,10.0,43.0,223.0
4018509,2013,MQ,DFW,TX,FAR,ND,-4.0,12.0,4.0,-3.0,135.0,968.0
1211937,2001,AA,DFW,TX,ATL,GA,-3.0,14.0,7.0,-14.0,94.0,732.0
2637867,2012,MQ,ABQ,NM,ORD,IL,-5.0,10.0,10.0,-18.0,127.0,1118.0
2444111,2005,DL,SAT,TX,CVG,KY,71.0,11.0,5.0,56.0,121.0,1024.0
797711,1999,UA,ORD,IL,PDX,OR,-4.0,12.0,5.0,-5.0,239.0,1739.0
4092778,1999,HP,PHX,AZ,TUS,AZ,18.0,9.0,3.0,22.0,30.0,110.0
4110038,2009,AS,SFO,CA,SEA,WA,12.0,27.0,6.0,25.0,100.0,679.0
2750260,1997,AA,SJU,PR,DFW,TX,0.0,15.0,28.0,5.0,284.0,2165.0
3068176,1999,UA,MBS,MI,ORD,IL,-7.0,13.0,8.0,6.0,48.0,222.0
428167,2011,CO,SFO,CA,IAH,TX,-3.0,14.0,4.0,-3.0,215.0,1635.0
3304089,1995,UA,DEN,CO,MSP,MN,5.0,11.0,3.0,15.0,103.0,680.0
2185615,2012,OO,DEN,CO,DRO,CO,1.0,21.0,4.0,10.0,50.0,251.0
1997341,2016,DL,DTW,MI,MCI,MO,3.0,24.0,8.0,10.0,106.0,629.0
4191149,2004,XE,PWM,ME,EWR,NJ,27.0,12.0,6.0,26.0,62.0,284.0
906015,2015,WN,MCI,MO,PDX,OR,-1.0,7.0,3.0,-22.0,214.0,1482.0
2417561,2015,OO,LAX,CA,OAK,CA,85.0,19.0,4.0,75.0,53.0,337.0
291703,2001,CO,AUS,TX,IAH,TX,-1.0,12.0,7.0,2.0,44.0,140.0
4428697,2011,DL,MEM,TN,MIA,FL,16.0,19.0,9.0,7.0,106.0,860.0
1582467,2014,WN,ABQ,NM,LAS,NV,7.0,7.0,4.0,-1.0,76.0,486.0
860107,1995,CO,IAH,TX,ATL,GA,3.0,13.0,4.0,6.0,104.0,689.0
2178077,1996,DL,OMA,NE,ATL,GA,-2.0,7.0,8.0,1.0,110.0,821.0
3408769,2007,XE,PHX,AZ,LAX,CA,-6.0,14.0,11.0,-10.0,57.0,370.0
2149477,2008,WN,PHX,AZ,LAX,CA,7.0,10.0,6.0,-2.0,60.0,370.0
3881541,2000,AA,ORD,IL,TUL,OK,-2.0,13.0,4.0,-2.0,101.0,585.0
3415439,2012,DL,ATL,GA,BOS,MA,0.0,11.0,9.0,-28.0,121.0,946.0
2250777,2004,DL,CVG,KY,IND,IN,12.0,24.0,8.0,18.0,24.0,98.0
539635,2003,NW,MSP,MN,MKE,WI,-4.0,17.0,3.0,-21.0,44.0,297.0
4582636,1996,DL,ATL,GA,DAY,OH,10.0,23.0,4.0,10.0,69.0,432.0
3188330,1995,WN,LAS,NV,BUR,CA,0.0,17.0,1.0,7.0,44.0,223.0
370198,2005,EV,ILM,NC,ATL,GA,0.0,20.0,8.0,0.0,57.0,377.0
644157,2006,UA,DEN,CO,SFO,CA,118.0,13.0,5.0,125.0,147.0,967.0
1743097,2005,CO,MIA,FL,IAH,TX,-3.0,11.0,7.0,-10.0,147.0,964.0
990259,1996,CO,BWI,MD,IAH,TX,-5.0,12.0,5.0,-12.0,174.0,1235.0
701012,1995,US,LAX,CA,PIT,PA,7.0,9.0,7.0,8.0,245.0,2136.0
2927287,2005,DH,IAD,VA,SAV,GA,-7.0,19.0,4.0,-4.0,86.0,515.0
946065,2005,WN,MDW,IL,DTW,MI,0.0,10.0,5.0,-12.0,53.0,229.0
347434,2015,B6,JFK,NY,LGB,CA,-4.0,18.0,4.0,-27.0,334.0,2465.0
2711155,2011,US,MIA,FL,CLT,NC,32.0,18.0,4.0,34.0,105.0,650.0
4123294,2004,B6,PBI,FL,JFK,NY,1.0,13.0,5.0,5.0,146.0,1028.0
3221515,2009,YV,LAS,NV,FAT,CA,-2.0,19.0,7.0,7.0,46.0,258.0
2426136,2011,WN,TUL,OK,PHX,AZ,-3.0,8.0,4.0,-13.0,148.0,935.0
4219484,1997,WN,SLC,UT,PHX,AZ,0.0,20.0,6.0,6.0,70.0,507.0
2917359,2006,OO,LAX,CA,CLD,CA,-7.0,18.0,4.0,-1.0,24.0,86.0
4158279,2005,DL,ATL,GA,MSY,LA,-1.0,28.0,5.0,-2.0,63.0,425.0
4362358,1997,HP,LAS,NV,SEA,WA,-4.0,14.0,12.0,-13.0,113.0,866.0
3605531,1998,DL,GSO,NC,ATL,GA,0.0,18.0,5.0,7.0,72.0,306.0
3285147,2003,AA,FLL,FL,LAX,CA,-3.0,20.0,13.0,6.0,311.0,2342.0
732836,2004,TZ,MDW,IL,LAX,CA,-2.0,21.0,9.0,7.0,237.0,1751.0
2033774,2016,DL,DEN,CO,LGA,NY,-4.0,21.0,13.0,-7.0,185.0,1620.0
3477876,2008,YV,DEN,CO,DRO,CO,0.0,14.0,5.0,5.0,74.0,251.0
2175378,2014,UA,EWR,NJ,MIA,FL,65.0,26.0,7.0,53.0,139.0,1085.0
1325505,2015,MQ,DFW,TX,ASE,CO,0.0,12.0,3.0,-5.0,114.0,701.0
4338155,1995,NW,DTW,MI,BWI,MD,0.0,34.0,4.0,14.0,64.0,408.0
4424088,2002,NW,AUS,TX,MSP,MN,38.0,13.0,9.0,27.0,130.0,1042.0
155518,1995,AA,DFW,TX,STL,MO,12.0,20.0,3.0,17.0,85.0,550.0
2304969,2011,WN,SFO,CA,SNA,CA,3.0,8.0,3.0,-10.0,61.0,372.0
2903839,2000,DL,SLC,UT,CVG,KY,60.0,19.0,5.0,55.0,166.0,1449.0
4071938,1997,US,BUF,NY,LGA,NY,-3.0,6.0,11.0,-3.0,52.0,292.0
4173178,2010,DL,IAD,VA,ATL,GA,11.0,17.0,6.0,-13.0,75.0,533.0
4149908,2005,NW,MHT,NH,MSP,MN,38.0,9.0,6.0,-1.0,140.0,1092.0
514931,2006,WN,ELP,TX,AUS,TX,16.0,6.0,4.0,11.0,70.0,528.0
2776707,2004,US,CLT,NC,MCO,FL,-4.0,8.0,3.0,-24.0,63.0,468.0
356076,2009,XE,IAH,TX,MSP,MN,-3.0,30.0,4.0,6.0,143.0,1034.0
274706,1995,US,PIT,PA,EVV,IN,10.0,9.0,4.0,14.0,81.0,426.0
4159546,2012,AS,SFO,CA,SEA,WA,-1.0,10.0,7.0,6.0,114.0,679.0
1358169,1995,CO,CLE,OH,IND,IN,-1.0,10.0,8.0,-4.0,49.0,261.0
2206445,2001,UA,LAX,CA,OAK,CA,-4.0,10.0,6.0,-13.0,53.0,337.0
1846100,2010,DL,MCO,FL,SLC,UT,-4.0,11.0,8.0,-5.0,256.0,1929.0
3645597,2013,AA,ORD,IL,TUS,AZ,81.0,16.0,6.0,73.0,180.0,1437.0
1320595,2012,WN,BWI,MD,PVD,RI,3.0,13.0,5.0,0.0,54.0,327.0
1311169,1998,UA,ORD,IL,BDL,CT,2.0,25.0,6.0,-2.0,89.0,783.0
1302350,2002,UA,CLE,OH,ORD,IL,3.0,25.0,4.0,3.0,61.0,316.0
929627,2009,EV,ATL,GA,ROC,NY,-11.0,12.0,5.0,-30.0,88.0,749.0
4199798,2009,WN,PHL,PA,FLL,FL,-3.0,18.0,3.0,-33.0,134.0,992.0
2335818,1999,US,PIT,PA,TOL,OH,-4.0,61.0,5.0,49.0,38.0,201.0
2234997,2002,AA,ORD,IL,SAN,CA,5.0,15.0,4.0,8.0,245.0,1723.0
4903976,2002,WN,PHX,AZ,ABQ,NM,33.0,8.0,2.0,25.0,47.0,328.0
876874,2011,AS,SJC,CA,SEA,WA,-10.0,9.0,6.0,-27.0,91.0,697.0
4584663,2013,WN,BWI,MD,CMH,OH,-1.0,10.0,3.0,-5.0,58.0,337.0
4129741,2007,US,PHX,AZ,BOS,MA,26.0,28.0,5.0,19.0,251.0,2300.0
4054818,2008,F9,SNA,CA,DEN,CO,-9.0,25.0,8.0,6.0,117.0,846.0
506673,2007,MQ,GSO,NC,MIA,FL,-6.0,10.0,6.0,-12.0,103.0,710.0
1773370,1996,WN,PHX,AZ,ABQ,NM,6.0,11.0,6.0,4.0,46.0,328.0
1308194,2008,B6,LGA,NY,FLL,FL,-2.0,32.0,4.0,-3.0,142.0,1076.0
4760823,1998,NW,BNA,TN,DTW,MI,-2.0,12.0,10.0,0.0,71.0,457.0
2159092,2013,WN,AUS,TX,DEN,CO,13.0,10.0,7.0,7.0,112.0,775.0
1424913,2002,NW,DTW,MI,MDT,PA,-1.0,16.0,2.0,-13.0,50.0,370.0
1679017,2010,WN,SJC,CA,LAS,NV,29.0,7.0,4.0,25.0,65.0,387.0
3048752,2007,AA,SJU,PR,JFK,NY,8.0,15.0,14.0,15.0,223.0,1597.0
1177777,1995,WN,MCI,MO,MDW,IL,0.0,8.0,4.0,0.0,53.0,405.0
1476989,2010,UA,SFO,CA,BOS,MA,0.0,29.0,5.0,-28.0,282.0,2704.0
973830,2014,WN,BWI,MD,RSW,FL,68.0,24.0,5.0,70.0,128.0,919.0
3048082,1998,US,CLT,NC,SFO,CA,76.0,17.0,9.0,80.0,314.0,2296.0
2347113,1995,WN,GEG,WA,SEA,WA,10.0,8.0,3.0,18.0,52.0,224.0
4283625,1995,WN,ABQ,NM,LAX,CA,15.0,5.0,5.0,25.0,110.0,677.0
1916270,2005,WN,BUR,CA,LAS,NV,65.0,18.0,2.0,68.0,43.0,223.0
2746983,1998,HP,MIA,FL,PHX,AZ,-3.0,26.0,4.0,9.0,260.0,1972.0
4222034,1995,US,MKE,WI,PIT,PA,10.0,8.0,3.0,4.0,63.0,431.0
4531312,2008,9E,MGM,AL,MEM,TN,-10.0,11.0,11.0,-9.0,54.0,280.0
243482,2006,CO,LGA,NY,CLE,OH,-2.0,17.0,5.0,-5.0,73.0,418.0
2382629,2016,EV,BTR,LA,DFW,TX,-13.0,12.0,17.0,-6.0,70.0,383.0
3828907,2007,WN,LAS,NV,PHX,AZ,70.0,13.0,5.0,70.0,42.0,256.0
574929,1996,WN,HOU,TX,MSY,LA,0.0,6.0,3.0,0.0,46.0,303.0
4898623,2001,CO,IAH,TX,JFK,NY,20.0,22.0,12.0,15.0,178.0,1417.0
3880868,1995,DL,MOB,AL,DFW,TX,-2.0,9.0,7.0,-5.0,85.0,540.0
1454167,1999,HP,LAS,NV,DEN,CO,-1.0,21.0,5.0,4.0,76.0,629.0
4199046,2015,B6,TPA,FL,BOS,MA,23.0,12.0,5.0,19.0,148.0,1185.0
1550768,2008,MQ,ORD,IL,GRB,WI,-2.0,15.0,3.0,-7.0,32.0,174.0
354841,2016,OO,SBP,CA,LAX,CA,-8.0,14.0,6.0,-22.0,38.0,156.0
1328917,2002,AA,BOS,MA,SJC,CA,75.0,27.0,5.0,76.0,361.0,2689.0
4838751,2005,XE,JAX,FL,IAH,TX,4.0,21.0,12.0,10.0,118.0,817.0
4028050,2009,OO,TUL,OK,DEN,CO,13.0,20.0,5.0,29.0,96.0,541.0
1525942,2010,EV,FNT,MI,ATL,GA,-5.0,11.0,13.0,10.0,141.0,644.0
3744150,2011,WN,SAN,CA,PHX,AZ,0.0,12.0,9.0,-12.0,47.0,304.0
1142809,2010,DL,ATL,GA,SAN,CA,-2.0,24.0,3.0,-10.0,233.0,1891.0
4487473,2003,MQ,ORD,IL,PIA,IL,0.0,8.0,4.0,-1.0,33.0,130.0
2001497,1996,WN,SMF,CA,SAN,CA,0.0,8.0,2.0,-1.0,69.0,480.0
408199,2004,WN,MCI,MO,STL,MO,0.0,10.0,3.0,-4.0,38.0,237.0
4590734,1995,UA,SAN,CA,ORD,IL,2.0,9.0,6.0,-15.0,194.0,1723.0
4647870,1996,AA,FLL,FL,DFW,TX,23.0,12.0,10.0,8.0,159.0,1119.0
3767367,2012,EV,CHA,TN,ATL,GA,-6.0,9.0,6.0,-15.0,26.0,106.0
2780231,2013,DL,LGA,NY,PBI,FL,29.0,29.0,3.0,21.0,144.0,1035.0
3656806,2004,HP,PHX,AZ,BUR,CA,0.0,19.0,4.0,5.0,65.0,369.0
4319015,2004,DL,DFW,TX,CVG,KY,13.0,11.0,5.0,8.0,105.0,812.0
2063789,2015,DL,ATL,GA,LAX,CA,-8.0,23.0,14.0,-22.0,249.0,1947.0
3623145,2005,B6,MSY,LA,JFK,NY,65.0,10.0,22.0,81.0,144.0,1182.0
113541,1998,NW,DTW,MI,MBS,MI,-5.0,22.0,3.0,-3.0,25.0,98.0
1156816,2007,AA,SFO,CA,LAX,CA,73.0,10.0,10.0,63.0,50.0,337.0
3635837,2009,WN,MSY,LA,DAL,TX,3.0,6.0,3.0,-5.0,73.0,437.0
2662561,2003,NW,ORD,IL,MEM,TN,13.0,21.0,5.0,29.0,90.0,491.0
172403,2010,US,MSP,MN,PHX,AZ,-8.0,10.0,53.0,6.0,166.0,1276.0
3127143,2016,EV,PWM,ME,EWR,NJ,-9.0,9.0,7.0,-13.0,65.0,284.0
4533672,1996,DL,LGA,NY,ATL,GA,10.0,20.0,22.0,34.0,129.0,761.0
1336623,2004,EV,ATL,GA,LFT,LA,3.0,20.0,4.0,5.0,75.0,503.0
4899413,1999,NW,CMH,OH,DTW,MI,-4.0,10.0,18.0,-2.0,34.0,155.0
827447,2013,WN,SMF,CA,PHX,AZ,-4.0,8.0,6.0,-8.0,87.0,647.0
3883037,1998,AA,DFW,TX,COS,CO,15.0,24.0,3.0,12.0,90.0,592.0
2812628,2007,YV,IAD,VA,MDT,PA,21.0,15.0,3.0,15.0,25.0,94.0
1958175,1998,UA,PHL,PA,LAX,CA,3.0,14.0,4.0,-7.0,317.0,2401.0
3710709,2005,OO,OAK,CA,SLC,UT,15.0,0.0,4.0,6.0,91.0,589.0
903626,1997,UA,SFO,CA,IAD,VA,4.0,25.0,4.0,-1.0,263.0,2419.0
14175,2006,US,LAS,NV,PHX,AZ,-1.0,11.0,4.0,-3.0,48.0,256.0
2903315,1996,WN,LIT,AR,STL,MO,15.0,5.0,3.0,0.0,42.0,296.0
2030858,2013,DL,RDU,NC,ATL,GA,-5.0,10.0,7.0,-12.0,65.0,356.0
1889516,2014,EV,RIC,VA,IAH,TX,3.0,13.0,10.0,41.0,202.0,1157.0
4341850,1999,UA,MCO,FL,SFO,CA,10.0,16.0,5.0,-10.0,315.0,2445.0
3476976,1995,US,SAV,GA,CLT,NC,26.0,8.0,4.0,18.0,37.0,213.0
3680661,2008,B6,JFK,NY,MCO,FL,-2.0,13.0,10.0,-1.0,142.0,944.0
4798105,2010,XE,IAH,TX,XNA,AR,1.0,23.0,5.0,5.0,61.0,438.0
3719838,2011,F9,SMF,CA,DEN,CO,7.0,12.0,7.0,10.0,119.0,909.0
43461,2015,WN,DAL,TX,SEA,WA,26.0,14.0,12.0,36.0,229.0,1670.0
3840581,2011,EV,ATL,GA,MOB,AL,91.0,13.0,4.0,74.0,48.0,302.0
1175283,1999,DL,ATL,GA,IAD,VA,0.0,6.0,5.0,-19.0,74.0,533.0
4168474,2006,WN,BUF,NY,PHX,AZ,0.0,5.0,5.0,-5.0,255.0,1912.0
910562,2016,DL,LAX,CA,OGG,HI,-1.0,20.0,4.0,-39.0,303.0,2486.0
622710,1999,WN,MDW,IL,MCI,MO,18.0,5.0,2.0,10.0,60.0,405.0
3653202,2007,AA,DFW,TX,SJU,PR,29.0,17.0,3.0,28.0,244.0,2165.0
2944180,2002,HP,LAS,NV,DFW,TX,13.0,24.0,6.0,14.0,125.0,1055.0
4783901,1999,HP,PHX,AZ,IND,IN,57.0,20.0,5.0,88.0,200.0,1489.0
1337673,1998,UA,ORD,IL,BHM,AL,2.0,21.0,6.0,18.0,89.0,584.0
1559242,2009,US,BOS,MA,LGA,NY,-8.0,22.0,8.0,-2.0,49.0,185.0
1580434,2006,XE,MKE,WI,CLE,OH,34.0,13.0,7.0,27.0,50.0,328.0
4464980,2010,EV,AGS,GA,ATL,GA,-2.0,16.0,9.0,-15.0,33.0,143.0
1127222,2011,AA,ORF,VA,DFW,TX,-1.0,12.0,6.0,-13.0,155.0,1212.0
3849183,1998,CO,EWR,NJ,FLL,FL,29.0,32.0,5.0,23.0,131.0,1065.0
3512650,2012,YV,CHS,SC,CLT,NC,0.0,8.0,7.0,-14.0,39.0,168.0
4136412,2014,MQ,STL,MO,ORD,IL,13.0,44.0,9.0,47.0,51.0,258.0
4270231,2012,AS,SEA,WA,SAN,CA,7.0,10.0,5.0,-1.0,137.0,1050.0
4169561,2006,OH (1),CVG,KY,DSM,IA,-3.0,6.0,5.0,-3.0,92.0,505.0
1347992,2001,UA,IAD,VA,MCO,FL,-3.0,15.0,5.0,-13.0,106.0,758.0
1149299,2016,AA,MKE,WI,PHX,AZ,-9.0,15.0,42.0,18.0,221.0,1460.0
836298,2009,CO,IAH,TX,LAX,CA,47.0,13.0,14.0,28.0,182.0,1379.0
367483,2003,DL,ATL,GA,SDF,KY,0.0,15.0,8.0,5.0,54.0,321.0
4192897,1999,DL,DFW,TX,SLC,UT,9.0,37.0,4.0,31.0,136.0,988.0
3818738,2009,AA,BOS,MA,LAX,CA,-3.0,21.0,8.0,-1.0,353.0,2611.0
3968904,1997,NW,DTW,MI,DAY,OH,-2.0,26.0,4.0,5.0,31.0,166.0
707257,2001,AA,SJC,CA,SEA,WA,-2.0,22.0,5.0,4.0,110.0,696.0
1539552,2001,DL,ATL,GA,RSW,FL,21.0,18.0,4.0,24.0,73.0,515.0
4855279,1995,CO,BWI,MD,CLE,OH,-1.0,18.0,5.0,2.0,55.0,314.0
1504914,2005,HA,HNL,HI,ITO,HI,-7.0,8.0,2.0,-13.0,35.0,216.0
947223,2005,AA,SFO,CA,BOS,MA,-3.0,23.0,7.0,10.0,319.0,2704.0
3228981,2002,NW,MSP,MN,OMA,NE,-4.0,13.0,4.0,-3.0,50.0,282.0
4345714,2005,WN,HOU,TX,BHM,AL,10.0,5.0,2.0,-3.0,75.0,570.0
4539488,2011,WN,DAL,TX,ELP,TX,7.0,6.0,3.0,-1.0,88.0,562.0
1590279,2000,NW,MSP,MN,SDF,KY,15.0,26.0,6.0,23.0,84.0,603.0
3049895,2008,OO,ORD,IL,SDF,KY,-7.0,15.0,8.0,-12.0,48.0,286.0
1614682,1996,HP,PDX,OR,PHX,AZ,3.0,12.0,3.0,16.0,148.0,1009.0
2999460,1999,UA,SAN,CA,SFO,CA,34.0,11.0,4.0,53.0,85.0,447.0
4843414,2006,UA,BWI,MD,ORD,IL,3.0,87.0,6.0,61.0,94.0,622.0
998412,2003,AA,DFW,TX,SJU,PR,-4.0,9.0,5.0,-28.0,239.0,2165.0
1451713,2004,AA,DFW,TX,TPA,FL,-6.0,49.0,5.0,28.0,122.0,929.0
3317474,2015,WN,MSY,LA,FLL,FL,0.0,9.0,9.0,6.0,93.0,674.0
1822918,2010,WN,HOU,TX,LAX,CA,58.0,6.0,7.0,34.0,173.0,1390.0
1590335,2013,VX,LAX,CA,DFW,TX,-11.0,11.0,8.0,-13.0,159.0,1235.0
342600,2004,AA,STL,MO,ORD,IL,-2.0,13.0,7.0,-8.0,45.0,258.0
2580936,2008,XE,LAX,CA,GEG,WA,9.0,14.0,7.0,-3.0,128.0,945.0
2459056,2011,AA,DFW,TX,TPA,FL,23.0,12.0,5.0,21.0,121.0,929.0
3334631,2005,XE,IAH,TX,PNS,FL,-1.0,12.0,5.0,-18.0,63.0,489.0
3599885,2002,AA,TUL,OK,ORD,IL,-3.0,10.0,7.0,-13.0,86.0,585.0
3842404,2011,OO,TYS,TN,ORD,IL,-8.0,8.0,10.0,-16.0,80.0,475.0
4592630,2002,WN,BOI,ID,OAK,CA,0.0,9.0,4.0,-7.0,75.0,511.0
4758471,1998,WN,SEA,WA,SJC,CA,0.0,15.0,3.0,13.0,115.0,696.0
4165763,2008,XE,MKE,WI,IAH,TX,-9.0,8.0,10.0,-15.0,144.0,984.0
1023722,2004,MQ,HSV,AL,DFW,TX,-3.0,23.0,4.0,-9.0,89.0,603.0
612505,2016,B6,PVD,RI,MCO,FL,13.0,13.0,3.0,2.0,155.0,1072.0
2639694,2005,MQ,DFW,TX,SHV,LA,-3.0,11.0,14.0,1.0,32.0,190.0
2413748,2007,YV,ORD,IL,BNA,TN,-6.0,15.0,9.0,-13.0,60.0,409.0
4633626,1996,AA,ORD,IL,DFW,TX,33.0,14.0,10.0,28.0,105.0,802.0
1608548,2002,AA,ORD,IL,MSP,MN,-5.0,14.0,5.0,-12.0,61.0,334.0
4772307,2005,UA,LAS,NV,ORD,IL,11.0,15.0,10.0,-8.0,179.0,1515.0
1728045,2014,UA,ORD,IL,SFO,CA,2.0,13.0,12.0,-16.0,244.0,1846.0
1024429,1998,DL,RIC,VA,CVG,KY,31.0,7.0,5.0,11.0,60.0,413.0
4024597,2002,WN,BHM,AL,MSY,LA,0.0,5.0,2.0,0.0,58.0,321.0
2250002,2009,WN,PDX,OR,BOI,ID,-1.0,8.0,2.0,-9.0,47.0,344.0
829003,1998,US,MSY,LA,LGA,NY,-4.0,6.0,5.0,-13.0,156.0,1183.0
1818611,1999,US,BNA,TN,PHL,PA,-9.0,11.0,4.0,-7.0,99.0,675.0
2712634,2008,AA,ORD,IL,LGA,NY,1.0,28.0,5.0,26.0,122.0,733.0
3140493,2008,OO,SFO,CA,BUR,CA,-9.0,15.0,4.0,-11.0,53.0,326.0
1500954,2007,CO,ORD,IL,EWR,NJ,23.0,28.0,5.0,19.0,101.0,719.0
2799069,2013,WN,SEA,WA,MDW,IL,0.0,17.0,4.0,-1.0,213.0,1733.0
3941139,1997,WN,FLL,FL,BWI,MD,0.0,4.0,2.0,-8.0,131.0,925.0
374611,2002,NW,SNA,CA,MSP,MN,6.0,13.0,5.0,-5.0,181.0,1522.0
3937360,1997,DL,JFK,NY,DEN,CO,-4.0,92.0,7.0,48.0,213.0,1626.0
4781723,1998,WN,MSY,LA,DAL,TX,10.0,5.0,4.0,2.0,63.0,437.0
2830887,2004,WN,HOU,TX,BWI,MD,18.0,6.0,2.0,10.0,164.0,1246.0
2749213,2004,AA,ORD,IL,TUS,AZ,18.0,13.0,4.0,13.0,203.0,1437.0
3082561,2000,AA,ORD,IL,STL,MO,-2.0,17.0,7.0,-6.0,45.0,258.0
4214633,2007,MQ,DFW,TX,CRP,TX,-2.0,8.0,3.0,-13.0,58.0,354.0
1848015,2013,WN,ROC,NY,MCO,FL,-7.0,7.0,10.0,-10.0,140.0,1033.0
2828335,2013,EV,ATL,GA,MYR,SC,-5.0,19.0,4.0,-9.0,49.0,317.0
848611,2014,WN,BHM,AL,MDW,IL,32.0,9.0,5.0,31.0,90.0,570.0
2308186,2006,UA,MIA,FL,DEN,CO,0.0,15.0,6.0,6.0,235.0,1709.0
3683562,2004,WN,OAK,CA,SAN,CA,6.0,5.0,3.0,-3.0,68.0,446.0
634375,2006,EV,ATL,GA,AEX,LA,-5.0,29.0,4.0,0.0,74.0,500.0
2167722,2010,FL,MDW,IL,ATL,GA,-2.0,10.0,6.0,-5.0,91.0,590.0
2227729,2014,WN,HOU,TX,BWI,MD,56.0,12.0,14.0,45.0,158.0,1246.0
326634,1995,TW,STL,MO,PHL,PA,5.0,25.0,6.0,-5.0,98.0,813.0
1482789,2005,NW,DTW,MI,FLL,FL,-9.0,21.0,7.0,-6.0,155.0,1127.0
2422372,2005,FL,DFW,TX,BWI,MD,-4.0,13.0,8.0,5.0,163.0,1217.0
4876007,2015,WN,OMA,NE,DEN,CO,4.0,7.0,5.0,-2.0,72.0,472.0
564781,2011,DL,PHX,AZ,MSP,MN,-7.0,23.0,7.0,-18.0,149.0,1276.0
820202,1995,DL,MSY,LA,CVG,KY,0.0,7.0,8.0,-15.0,86.0,700.0
926961,1999,WN,HOU,TX,CRP,TX,0.0,9.0,4.0,0.0,32.0,187.0
3626745,2005,MQ,CLL,TX,DFW,TX,-2.0,16.0,29.0,18.0,44.0,164.0
2906297,2013,FL,ATL,GA,RIC,VA,2.0,15.0,4.0,-13.0,60.0,481.0
1548648,2007,MQ,LBB,TX,DFW,TX,-5.0,20.0,7.0,2.0,45.0,282.0
1196815,2005,OH (1),CVG,KY,BOS,MA,0.0,9.0,6.0,-3.0,99.0,752.0
1342501,2014,EV,DFW,TX,IAH,TX,-3.0,15.0,8.0,-3.0,44.0,224.0
1358784,2003,TZ,MDW,IL,LAX,CA,-2.0,21.0,13.0,45.0,276.0,1751.0
3012088,1997,UA,EWR,NJ,ORD,IL,1.0,13.0,3.0,-11.0,105.0,719.0
2456227,2009,WN,DEN,CO,SAT,TX,-1.0,13.0,4.0,-2.0,107.0,794.0
4998789,2015,DL,ATL,GA,SRQ,FL,0.0,13.0,5.0,-16.0,61.0,444.0
2356078,2007,YV,ITO,HI,HNL,HI,-6.0,8.0,5.0,0.0,40.0,216.0
1965235,2015,WN,DAL,TX,SAT,TX,50.0,10.0,3.0,52.0,49.0,248.0
1997511,2000,UA,BHM,AL,ORD,IL,13.0,10.0,2.0,-6.0,89.0,584.0
